MID,fb,Rating
Mxlxjelt,,3.5
Mxlxjelt,,3.5
Mxlxjelt,,3.5
Mxlxjelt,,3.5
Mxlxjelt,,3.5
Mxlxjelt,,3.5
Mxlxjelt,,3.5
Mxlxjelt,,3.5
Mxlxjelt,,3.5
Mxlxjeax,,4
Mxlxjeax,"- Ranjita is very customer focused, will ensure that all requests are addressed with good quality of deliverable's

- Customer is very happy with Ranjita's dedication and knowledge.ÿIn one of the review call with Sagar, he especially appreciated Ranjita f",4
Mxlxjeax,,4
Mxlxjeax,#NAME?,4
Mxlxjeax,,4
Mxlxjeax,"- Ranjita's deliverable's have always been top qualityÿ

- She does thorough analysis and gets into the low level details

- All enhancements which she worked has hardly any defects

- She has picked up very well on the RDPS track. I can safely call her a",4
Mxlxjeax,,4
Mxlxjeax,"What went well:

- She ensures she follows the process & guidelines

- She picked well on the Non-prod code moves





What could have been better:

- At time we need to send remainders to Ranjita to complete AIG trainings

- Need to know the Prod code move process

- She doesn't pay much attention to the processes. Even though she is occupied in the project related activities, it is important that we follow the process defined

- Daily calls which I had asked to follow, was not religiously followed. She herself was not available most of the days to take the call",4
Mxlxjeax,,4
Mxlxjeax,"Overall she did well in working with the team





What could have been better:

- Improve on Tracking & Monitoring

- Do proper delegation of work",4
Mxlxjeax,,4
Mxlxjeax,,4
Mxlxjeax,,4
Mxlxjeax,,4
Mxlxjeax,,4
Mxlxjeax,,4
Mxlxjeax,,4
Mxlxjeax,,4
Mxlxjeax,,4
Mxlxjeax,,4
Mxlxjeax,,4
Mxlxjeax,,4
Mxlxjjgj,,4
Mxlxjjgj,"Shambhavi' s contribution towards design and development of MindtreeOne app on Xamarin platform is appreciable. Though not from Xamarin background, Shambhavi was able to code and deliver with minimal online training. She has also learnt few things on Azure Cloud services as required by the project.

Shambhavi is also working on the overall design and architecture for integrated app MindtreeOne comprising of Approvals,. Requests and Timesheet. ÿ

Numerous POCs have been worked upon by her for implementing some of the most important features in MiLady app. She was also able to quickly bring up a feedback module for showcasing at one of the diversity events.

Shambhavi took up challenging pieces of deliverables from push notification area and ensured to deliver the same. She has in parallel been managing the existing Worklight apps as well.",4
Mxlxjjgj,,4
Mxlxjjgj,"Shambhavi diligently ensures to keep the source repository updated She has been guiding other members in the team on solving technical issues. In addition, should look at documenting the challenges faced and solutions arrived at which will be helpful as a quick reference.",4
Mxlxjjgj,,4
Mxlxjjgj,Shambhavi has been actively involved in interviewing team members and contributed helped to onboard technically ÿgood mobile developers to the team. She has been learning Xamarin from Xamarin University as this is more crucial for the project at this point in time and will take up the certification shortly.,4
Mxlxjjgj,,4
Mxlxjjgj,,4
Mxlxjjgj,,4
Mxlxjjgj,,4
Mxlxjjgj,,4
Mxlxjjgj,,4
Mxlxjjgj,,4
Mxlxjjgt,"Prakash has provided many value adds to the PC project like Rally utilities and postman based unit testing forÿservices,ÿ

He has reviewed the code of the peer team members and has ensured that 100% review is done.

Effortsÿestimations provided by Prakash was accurate and has always ensured to delivered the modules on time.",4
Mxlxjjgt,,4
Mxlxjjgt,,4
Mxlxjjgt,"Prakash was one of the key member in the PC project,ÿ

He had taken the complete ownership of the modules assignedÿto him and delivered them on time.ÿ

He has reviewed the code of the peer team membersÿand has also helped and trained his junior team members Bhavana and Poornima in understanding the PC code",4
Mxlxjjgt,,4
Mxlxjjgt,Prakash was an SME in the MW Services and provided support to the MW team,4
Mxlxjjgt,"Prakash was 100% compliant to timesheets and always plans his leave,ÿ

He motivates his peer and ÿteam members toÿtake up the YORBIT learning courses and helped and trained them in understanding the PC code",4
Mxlxjjgt,,4
Mxlxjjgt,,4
Mxlxjjgt,"There where very less or no Unit level defects identified in System testing in the modules handled by him,

He followed good coding practice as per the standards.

There where no escalations on Prakash from onsite team orÿcustomer on quality of the code delivered by him.",4
Mxlxjjgt,,4
Mxlxjjgt,,4
Mxlxjjgt,,4
Mxlxjjgt,,4
Mxlxjjgt,,4
Mxlxjjgt,,4
Mxlxjjgt,,4
Mxlxjhth,"1)ÿÿÿÿÿ Customer escalations. : No escalations

2) ÿ ÿProcess Adherence - : Need to improve a lot in process adherence ( Ex : Daily tracker/ad hoc reports). As a senior team member, you should follow the process religiously and be a role model for the team.",4
Mxlxjhth,,4
Mxlxjhth,"1) Able to fix all kinds of technical issues. Trustworthy resource for any technical issue

2)Can handle/fix most of the technical issues without any help

3) works on multiple tracks and delivers good quality.ÿ
4) Have good bonding with QA Team.ÿ",4
Mxlxjhth,,4
Mxlxjhth,"1)Please log more value adds in dp, take technical Manager & leads help to project the value adds to Customer.ÿ
2) Ensure all defined process are followed for the overall project Delivery.ÿ

",4
Mxlxjhth,,4
Mxlxjhth,1)ÿÿÿÿÿ Delivery and meeting SLA?s :For all tickets (Both incidents/requests) able to deliver and SLA?s were met.,4
Mxlxjhth,,4
Mxlxjhth,1)ÿÿÿÿÿ Certification details : 201 certification is in progress for this cycle,4
Mxlxjhth,,4
Mxlxjhth,No Escalations reported. Always help hand in hand to other team members.ÿ,4
Mxlxjhth,,4
Mxlxjhth,,4
Mxlxjhth,,4
Mxlxjhth,,4
Mxlxjhth,,4
Mxlxjhth,,4
Mxlxjhth,,4
Mxlxjhth,,4
Mxlxjhth,,4
Mxlxjhth,,4
Mxlxjhth,,4
Mxlxjhth,,4
Mxlxjhth,,4
Mxlxjhth,,4
Mxlxjhth,,4
Mxlxjhth,,4
Mxlxjgah,"Has taken part in Knowledge sharing sessions.
Ensured the project related documents are updated.
He has developed some highly innovative approaches and ideas.ÿ

Updated details RADAR.ÿ",4.5
Mxlxjgah,,4.5
Mxlxjgah,,4.5
Mxlxjgah,"Never hesitates to help/coordinate with team members who are in need of technical support and guidance.ÿ

Great team player.

He works closely with the leads and provides rite updates for the assigned modules and follows the directions.",4.5
Mxlxjgah,,4.5
Mxlxjgah,"With his experience and technical skills he comes up with suggestions and solutions to improve the pace.ÿ
Met the objectives set.

",4.5
Mxlxjgah,,4.5
Mxlxjgah,"Dedicated and works with positive attitude.
He grasps the requirements quickly.
He works closely with the leads and provides rite updates for the assigned modules and follows the directions.

Ensured that his tasks are always reviewed with his lead and acted on the comments shared.ÿ
He is a valued member of our team and is a person we are able to count on.ÿ

He consistently takes the initiative when difficult obstacles arise and finds solution quickly.",4.5
Mxlxjgah,,4.5
Mxlxjgah,"Milind ensured that his tasks are always reviewed with his lead and acted on the comments shared. ÿ
Takes complete ownership of the modules/tasks allocated.ÿ
Built Reports framework in short span of time. This reduced lot of development effort. UI effort was very minimal. Has usedÿsome highly innovative approaches and ideas in the framework.ÿ
Very consistent performer with high quality.

Very proactive at getting on top of problems and solving them quickly.
",4.5
Mxlxjgah,,4.5
Mxlxjgah,,4.5
Mxlxjgah,,4.5
Mxlxjgah,,4.5
Mxlxjgah,,4.5
Mxlxjgah,,4.5
Mxlxjgah,,4.5
Mxlxjgja,,4.5
Mxlxjgja,"Nitish has very good understanding of SMBI support process and he ensured all the documents related to support are reviewed by him before sending it for client's approval.

He has ensured adherence to all standards and process set up for the project.


He prioritized the incidents and ensured resolution of the incidents within SLA.

",4.5
Mxlxjgja,,4.5
Mxlxjgja,"Nitish is continuously working towards achieving customer satisfaction and ensured no escalation from ITG related to SMBI support project.


he is closely working towards ÿsuggesting improvement for in market BI Applications. Nitish has ensured all the project code review before deployment to production and ensured all the required standards are followed as per SMBI Support project.


He closely worked with offshore team and resolved most of the Russia BI issues and ODS issues and both the applications are stable now.",4.5
Mxlxjgja,,4.5
Mxlxjgja,"Nitish worked on gathering the requirement for NL BI and France change request and he provided the estimation.
he worked with offshore team in implementing and deploying changes as per the timeline with good quality. ÿ
he also provided UAT support and guided team for deployment related issues.",4.5
Mxlxjgja,,4.5
Mxlxjgja,"Nitish has completed MSBI andÿMicrostartegyÿ 201ÿ


Need focus on ITILÿCertification



",4.5
Mxlxjgja,,4.5
Mxlxjgja,"Nitish has ensured high availability of supported BI applications and ensured ÿmore 95 % of availability of all the supported servers.
Nitish worked very closely with support team in bringing PR server back to ÿservice in limited time and received application from business. ÿ",4.5
Mxlxjgja,"Nitish has gained trust and confidence of ITG team leader, ensured to work on the feedback given by Michael and shown complete development and confidence in his interaction,Michael is very happy with his improvement.ÿÿ ÿ



Asÿpartÿofÿserviceÿdeliveryÿteam,ÿyouÿareÿplayingÿkeyÿroleÿofÿcustomerÿliaison.ÿPrimaryÿexpectationsÿwithÿthisÿroleÿareÿtoÿachieve customerÿsatisfactionÿandÿensureÿoperationÿexcellenceÿforÿBIÿsupportÿteam.ÿBothÿgoalsÿareÿachievedÿsatisfactorily.


For ODS, HUB & DIL and ÿIn market application's youÿhaveÿensured reportingÿcyclesÿhaveÿcompletedÿwithÿminimalÿissues.ÿYouÿhave alsoÿworkedÿtoÿensureÿthatÿteamÿmembersÿworkingÿwithÿyouÿunderstandÿtheÿimportanceÿofÿvariousÿsupportÿactivities/processes andÿadhereÿtoÿsame.ÿYouÿhaveÿbeenÿactivelyÿengagedÿinÿensuringÿcommunicationÿbetweenÿbusinessÿteamÿandÿsupportÿteamÿis managedÿwell.",4.5
